external_gene_name	entrezgene_id
MARCKSL1	65108
DSPP	1834
HUS1	3364
TBC1D8B	54885
ECM2	1842
TSSK3	81629
DNAH11	8701
SULT4A1	25830
DMP1	1758
RNF217	154214
LRRD1	401387
FAM229A	100128071
CLRN1	7401
CD33	945
KCNV1	27012
ROPN1	54763
PNOC	5368
ZNF383	163087
SLC4A3	6508
FBXO39	162517
IBSP	3381
PCSK4	54760
IPPK	64768
EFNA4	1945
PSTPIP1	9051
DNAJC5B	85479
DUSP5	1847
RIOK1	83732
ERBB4	2066
STRAP	11171
ENO1-AS1	100505975
TEKT1	83659
SIGLECL1	284369
PKD1L1	168507
ZNF395	55893
MIR34A	407040
PRRT4	401399
DR1	1810
MUSTN1	389125
BICD2	23299
RP11-558F24.4	101929074
TMEM110-MUSTN1	100526772
DBN1	1627
MIR5697	100847055
USP46	64854
SPCS2	9789
RABL5	64792
EFNA3	1944
MT2A	4502
MED12L	116931
TSPAN18	90139
MIR1273D	100422970
HKR1	100507342
FBXO16	157574
PSMD12	5718
SMC3	9126
BFAR	51283
MT1E	4493
MYH7	4625
ZNF484	83744
RP4-635E18.6	101929136
MTOR-AS1	100873935
BSDC1	55108
MT1M	4499
IGLON5	402665
ELP6	54859
NCOR2	9612
RP1-69M21.2	101929181
GJA10	84694
MT1A	4489
NEU3	10825
NPPA-AS1	100379251
REEP6	92840
CREG2	200407
AC016757.3	151174
RNU5E-1	26829
VSIG10L	147645
MT1B	4490
RRP12	23223
MIR4632	100616438
TRPC4AP	26133
OR2AT4	341152
PLA2G10	100652777
EFNA1	1942
MT1F	4494
FNBP1L	54874
RP11-695J4.2	101928290
GPR68	8111
TRIM55	84675
BACH2	60468
ETFB	2109
PPP1R21	129285
ARF6	382
KIAA0513	9764
ALOX12	239
MT1G	4495
DLG3	1741
C14orf182	283551
FGD3	89846
RFX8	731220
ZNF860	344787
C14orf183	196913
ADAMTSL5	339366
MT1H	4496
FAM92B	339145
KRIT1	889
GPD1L	23171
MT1X	4501
VCPKMT	79609
TPD52L1	7164
COL8A1	1295
RP11-508P1.2	101928340
CLMP	79827
GLRA1	2741
ERVMER34-1	100288413
RASL11B	65997
SLCO2B1	11309
CMTM8	152189
TP53I11	9537
NPIPA3	100288332
CSPG5	10675
SUSD3	203328
CMTM7	112616
EDEM2	55741
IMPDH1	3614
SCFD2	152579
FZD3	7976
BCAR3	8412
C7orf69	80099
CCDC88C	440193
C9orf89	84270
CMTM6	54918
GSE1	23199
HES6	55502
CLDND2	125875
MAP4K3	8491
SLC50A1	55974
NINJ1	4814
MAP3K7	6885
NKG7	4818
NUP93	9688
EXTL3	2137
NOMO1	101930025
GRAMD1B	57476
SUN3	256979
GPR148	344561
LIM2	3982
MORC4	79710
DYNC1LI1	51143
SCN1A	6323
PNPLA5	150379
DNTTIP2	30836
COL26A1	136227
AMER3	205147
PGD	5226
ZNF527	84503
RUFY2	55680
TSPAN3	10099
IKZF2	22807
PRDM11	101060179
GCLM	2730
NMUR2	56923
CSMD3	114788
PNPLA3	80339
CRH	1392
C19orf84	147646
MON2	23041
RNASEK	440400
RRS1	23212
SYT13	57586
ZNF569	148266
SOS2	6655
ZBTB8B	728116
APITD1	100526739
PLK5	126520
NGDN	25983
PDLIM7	9260
ZBTB8A	653121
RBM25	58517
GINS2	51659
TPBGL	100507050
INTS9	55756
MEX3D	399664
SAMM50	25813
SV2C	22987
PEAK1	79834
DPM3	54344
EPHA4	2043
ZBTB8OS	339487
PROCR	10544
ZNF570	148268
MBD3	53615
MMP24	10893
ABCA4	24
SCAF11	9169
C16orf74	404550
SLC12A3	6559
KRTCAP2	200185
WNK2	65268
SMARCC1	6599
CDCA7L	55536
ARRB1	408
EMC8	10328
SCN3B	55800
ADHFE1	137872
HMG20A	10363
NPIPA1	101059953
SIGLEC10	89790
PER2	8864
DERA	51071
PARVB	29780
UQCR11	10975
ARHGEF4	101930241
KALRN	8997
ZNF793	390927
CMSS1	84319
ESYT2	57488
CCDC130	81576
SH3TC1	54436
MEPE	56955
FAM57A	79850
SRA1	10011
C9orf129	445577
EIF6	3692
SCN9A	6335
BCAS3	54828
EIF4EBP3	8637
MYL10	93408
GRIA1	2890
HDDC2	51020
FAM120AOS	158293
CORT	1325
COX4I1	1327
MRI1	84245
RNASEK-C17orf49	100529209
RBBP4	5928
CHST1	8534
DFFA	1676
ARHGAP29	9411
C19orf53	28974
C7orf57	136288
SLC35C1	55343
LINGO1	84894
TRAF3IP1	26146
PEX14	5195
ZNF540	163255
DDX1	1653
CRY2	1408
FAM120A	23196
SFMBT1	51460
CNOT10	25904
UPP1	7378
EPHA7	2045
TBC1D26	101930296
TBC1D2B	23102
HERPUD1	9709
ZNF202	7753
PDXDC1	23042
HEY2	23493
ZNF571	51276
TEX11	56159
IFI35	3430
MAPK8IP1	9479
FABP1	2168
FIP1L1	81608
CASZ1	54897
OR6X1	390260
PHF2	5253
PARVG	64098
GEMIN4	50628
DDX4	54514
OR6M1	390261
TRIM46	80128
IRF8	3394
FAM83C	128876
APBB3	102465499
ATP11C	286410
TMEM225	338661
C11orf94	143678
L2HGDH	79944
SLC15A5	729025
OR8D4	338662
ABCD3	5825
DOK3	79930
WDR60	55112
IKBIP	121457
BARX1	56033
SIGLEC8	27181
SYNC	81493
ADORA2B	136
THNSL2	55258
MGST1	4257
OR4D5	219875
ZSWIM4	65249
OR6T1	219874
ZFP30	22835
ATP5S	27109
OR10S1	219873
IQGAP2	10788
PTPDC1	138639
GPR171	29909
OR10G4	390264
NANOS3	342977
OR10G9	219870
P2RY14	9934
FOXF1	2294
ZFHX2	85446
RIPPLY1	92129
TMEM178A	130733
PEX16	9409
GPR87	53836
ZSWIM7	125150
P2RY13	53829
CLDN2	9075
F3	2152
ZNF169	169841
KIAA1522	57648
CUX1	1523
C19orf57	79173
HMBOX1	79618
UQCC1	55245
CEACAM18	729767
NFYB	4801
RPS3	6188
OR10G8	219869
RAPGEF5	9771
OR10G7	390265
RBM41	55285
RHBDL3	162494
DNA2	1763
PAX3	5077
NCOA7	135112
GLOD4	51031
NUTM2F	441457
TCF3	6929
SIGLEC12	89858
MTHFSD	64779
APOPT1	84334
P2RY12	64805
HIATL1	84641
ABCA13	154664
HTRA3	94031
TEX37	200523
CC2D1A	54862
FBP2	8789
SPP1	6696
IGSF10	285313
LNX1	84708
SPAG16	79582
KRT18	3875
VWA5A	4013
GYLTL1B	120071
FBP1	2203
AC008271.1	101926966
ONECUT3	390874
MYCN	4613
TNRC6C	57690
KIAA1644	85352
C1orf127	148345
ZNF781	163115
EIF2AK3	9451
RFT1	91869
ASB1	51665
SH2D7	646892
LDOC1L	84247
TWIST2	117581
TTC19	54902
VIPR2	7434
CIB2	10518
ZNF607	101927758
ACOX3	8310
FAM114A2	10827
SLC44A3	126969
TARDBP	23435
YARS	8565
C12orf61	283416
C8orf46	254778
SLC25A16	8034
SIGLEC6	946
CETP	1071
PRR5	55615
HILPDA	29923
C9orf3	84909
ATP8B3	148229
PKD2	5311
FAM49A	81553
RPIA	22934
FILIP1L	11259
ZNF573	126231
LMO3	55885
KLHL35	283212
DHX30	22907
MANEA	79694
AP1G2	8906
S100PBP	64766
NUP62CL	54830
HDAC4	9759
FUT9	10690
IDH3A	3419
FOXC2	2303
SLC7A3	84889
XRCC3	7517
FOXL1	2300
PPM1H	57460
UFL1	23376
C16orf95	100506581
PODNL1	101928772
TET1	80312
CHIC2	26511
OR8G1	26494
NTAN1	123803
OR8G5	219865
ABCG2	9429
FANCC	2176
OR8D1	283159
MUC1	4582
OR8D2	283160
PHF21A	51317
GSX2	170825
OR8B2	26595
NARF	26502
OR8B3	390271
OR8B4	283162
CNN3	1266
CDKL1	8814
OR8B8	26493
WDR87	83889
PRR5-ARHGAP8	553158
OR8B12	219858
PRKCD	5580
KIF13B	23303
MFAP3	4238
AADAC	13
SMEK1	55671
FNDC5	252995
GDPD5	81544
GDF5	8200
MYBL1	4603
CCDC140	151278
FBXO31	79791
OR8A1	390275
SGPP2	130367
ALG14	199857
PANX3	116337
RRN3	54700
CXorf66	347487
ZNF175	7728
EIF4B	1975
MAP4K5	11183
STEAP1B	256227
C17orf75	64149
TMEM56	148534
SNX12	29934
KCNQ5	56479
FARSB	10056
DDX41	51428
SIGLEC5	8778
SIPA1L3	23094
PIH1D3	139212
FAM168B	130074
BCL6B	255877
TMEM56-RWDD3	100527978
IL6	3569
TBRG1	84897
DUSP4	1846
SIGLEC14	100049587
OR4C13	283092
TRPS1	7227
OR4C12	283093
REXO1	57455
RWDD3	25950
SUCNR1	56670
CEP250	11190
VWC2	375567
FOXO4	4303
MAP1LC3B	81631
MASP2	10747
VWC2L	402117
TOMM7	54543
CCAR1	55749
ANKIB1	54467
SCN7A	6332
AVPR1A	552
HAS1	3036
METTL2B	55798
ZPBP	11055
SOX3	6658
HINT3	135114
PDGFRA	5156
LINC00632	286411
GALNT10	55568
NPIPA5	101930008
SRM	6723
TRMT44	152992
CDR1	1038
SPANXB2	100133171
BARD1	580
ZCCHC14	23174
CREB3L1	90993
SPANXB1	171490
HPCA	3208
RBM20	282996
SLC38A1	81539
LDOC1	23641
FAM126A	84668
SPANXC	171489
MPV17L	255027
SPANXA1	728712
TMEM54	113452
KLF16	83855
FPR1	2357
EIF3H	8667
UMPS	7372
TRMT11	60487
KHDC1L	100129128
TRIM71	131405
FHL5	9457
FPR2	2358
ACSBG1	23205
TMC6	11322
C16orf45	89927
CCR4	1233
TMEM66	51669
FRMPD3	101930538
KHDC1	80759
RNF19B	127544
SPANXD	64648
TMEM30C	644444
EXOSC10	5394
TBX2	6909
PTCH1	5727
SLC16A13	201232
APAF1	317
DPF1	8193
MAGEC3	139081
MBNL1	4154
PRPS1	5631
CXorf65	158830
ABHD17A	81926
PTBP2	58155
UTP23	84294
GPR63	81491
MAP4	4134
PSEN1	5663
IL2RG	3561
NDUFAF4	29078
TBC1D23	55773
DPPA5	340168
VCPIP1	80124
MOGAT1	116255
KHDC3L	154288
MAGEC1	9947
JPH3	57338
FAM193B	54540
DNAJA4	55466
OOEP	441161
C8orf44-SGK3	100533105
PDCD4	27250
GLB1	643853
GPR78	27201
C8orf44	56260
PPM1K	152926
KLHL32	114792
TXNRD1	7296
DPY19L2	283417
SERPINH1	871
LEPROTL1	23484
SLC16A11	162515
C7orf72	100130988
SIAE	54414
SCARB1	949
MAGEC2	51438
RNMTL1	55178
DPYD	1806
PLEKHB2	55041
KIT	3815
GATAD1	57798
KLHDC4	54758
SPA17	53340
CLEC10A	10462
ACSL3	2181
AC093627.8	101930221
ERCC6L2	101928170
CPZ	8532
NRGN	4900
ABCA12	26154
IKZF1	10320
NXN	64359
AC093627.10	100507642
RAD21	5885
DGKZ	8525
NLRC5	84166
C17orf82	388407
KIAA0430	9665
NDUFA10	4705
RAD51AP2	729475
THBS3	7059
SNX7	51375
SAP30L	79685
TBX4	9496
ERGIC3	51614
CATSPERB	79820
VSNL1	7447
MBOAT4	619373
ERVW-1	30816
HSD17B3	3293
MTOR	2475
MMP3	4314
RERGL	79785
DCTN6	10671
ADC	113451
NCOR1	9611
AC226118.1	442497
PHF21B	112885
AC147651.3	441307
SPANXN4	441525
AC147651.5	101927000
CENPW	387103
SPINT2	10653
LPPR5	163404
SPANXN3	139067
KLHL7	55975
SLC35D2	11046
ATL1	51062
TMED9	54732
IL31RA	133396
NACA2	342538
SLITRK4	139065
XIRP2	129446
SPANXN2	494119
ASGR2	433
DDX43	55510
UBE2NL	389898
VSIG2	23584
SCAMP4	113178
ZNF367	195828
FPR3	2359
BRIP1	83990
RSPO3	84870
LPPR4	9890
PPP1R14A	94274
HABP4	22927
PEX1	5189
SLC35A4	113829
MMS22L	253714
HERC6	55008
NUP50	10762
ESAM	90952
FKBP4	2288
WDR61	80349
ADAT3	113179
THUMPD2	80745
SLC7A5	8140
CD14	929
ZNF577	84765
RNF146	81847
PGAM1	5223
MED12	9968
UCMA	221044
SMC6	79677
CSNK1G2	1455
SLC38A2	54407
MAP6	4135
PALMD	54873
JPH4	84502
HAND1	9421
F2RL2	2151
MSANTD2	79684
TSC22D3	1831
CA5A	763
B3GALT1	8708
MOGAT2	80168
CRABP1	1381
SPANXN1	494118
ZNF649	65251
FIGNL1	63979
F2R	2149
B4GALT7	11285
TRIM62	55223
DCAF15	90379
BTBD2	55643
FRRS1	391059
ZNF613	79898
STK39	27347
DGAT2	84649
SLITRK2	84631
IREB2	3658
DHRS2	10202
OR6B2	389090
CDC14B	8555
NDUFA2	4695
INTS2	57508
PRR21	643905
LARP1	23367
TMEM257	9142
OR6B3	150681
RFX1	5989
FAM71F2	346653
AC147651.4	101926963
ZNF350	59348
MYEOV2	150678
MIR339	442907
CDC25A	993
NIT2	56954
VAT1	10493
KDR	3791
MB21D1	115004
OTOS	150677
RLN3	117579
F2RL1	2150
YIF1B	90522
MTX1	4580
IL27RA	9466
FAM71F1	84691
SPAG4	6676
UVRAG	7405
PALM3	342979
ROBO3	64221
CRTAP	100653071
NDE1	54820
KCNE4	23704
S100Z	170591
hsa-mir-1199	102466515
ZNF615	284370
TC2N	123036
SCG2	7857
TMCO6	55374
C19orf67	646457
SUSD5	26032
ZFYVE21	79038
UBC	7316
ITFG2	100507424
RBPMS	11030
AP1S3	130340
WNT11	7481
AAED1	195827
FMR1	2332
ZNF614	80110
SH2B2	10603
TKT	7086
ZNF207	7756
PRKRIR	5612
ZNF362	149076
ZNF510	22869
MAL	4118
MCMDC2	157777
PRKACA	5566
NUPL2	11097
PRKRIP1	100630923
CRHBP	1393
MDK	4192
A3GALT2	127550
ANGPTL7	10218
ITGB5	3693
SAV1	60485
MKNK2	2872
TOMM70A	9868
HMX1	3166
ZNF782	158431
UBIAD1	29914
STOX1	219736
BBIP1	92482
ASF1B	55723
ZNF432	9668
USP17L13	100287238
RP11-111M22.2	101928749
AARD	441376
USP17L10	100287144
ASGR1	432
BANP	54971
USP17L11	100287178
USP17L12	100287205
MTO1	25821
HLA-DRB5	3127
USP17L15	100288520
MID2	11043
PHC2	1912
AC091729.9	101927021
POU3F2	5454
USP17L17	100287327
USP17L18	100287364
AGL	178
PHYH	5264
USP17L19	100287404
ZNF841	284371
SLC30A8	169026
MRPS5	64969
DDC	1644
LNP1	348801
FBXL4	26235
USP17L20	100287441
LPHN1	22859
PSMG3-AS1	114796
USP17L21	100287478
CHRM4	1132
USP17L22	100287513
CTSV	1515
SRD5A3	79644
USP17L24	728419
ECHDC1	55862
AGGF1	55109
WDFY1	57590
PIK3C2G	5288
TMEM5	10329
USP17L5	728386
FBLN5	10516
C19orf33	64073
TMEM165	55858
TFAMP1	260341
HERC5	51191
KCNK6	9424
CERS6	253782
AC074389.9	101927125
MIR4655	100616160
GTF2E2	2961
AC004840.9	101927181
TIMM22	29928
TMEM14E	645843
TCF24	100129654
P2RY1	5028
IL6ST	3572
MIR4648	100616116
DDX50	79009
C11orf30	56946
RAP2B	5912
DEFB131	100129216
FAXC	84553
MYH11	4629
PPP1R42	286187
ORAI2	80228
AMBRA1	55626
MED30	90390
ROBO4	54538
CD97	976
WDR45B	56270
GMNC	647309
SLC2A9	56606
NET1	10276
SRGAP1	57522
TEX13B	56156
SLC35A3	23443
TMEM45A	55076
FAXDC2	10826
EXT1	2131
GPC1	2817
FBXL2	25827
CATSPERG	57828
OSTN	344901
SMIM18	100507341
AC004906.3	101927256
C3orf79	152118
COPS5	10987
PYURF	100996939
TENC1	23371
MRPL44	65080
CCDC180	100499483
ZNF616	90317
DHX37	57647
HIAT1	64645
PTCHD2	57540
KIAA0930	23313
ZSCAN20	7579
ZNF836	162962
TMC8	147138
ARHGEF26	26084
GSR	2936
UTS2B	257313
COQ3	51805
DLG4	1742
CPNE2	221184
FBXO2	26232
HERC3	101929134
VSIG1	340547
SHOC2	8036
ABR	29
SASS6	163786
MOB3A	126308
MED13	9969
UPK3A	7380
DRD5	1816
PPP2R1A	5518
ZNF469	84627
RNF216P1	441191
IZUMO4	113177
ZFPM1	161882
FAM118A	55007
RND2	8153
FBXO44	93611
SAMD12	401474
TRMT13	54482
C12orf66	144577
EXOSC1	51013
SLC38A4	55089
ANKMY1	51281
SLC8A1	6546
IK	3550
WDR1	9948
CLOCK	9575
HARBI1	283254
TNFRSF11B	4982
TDRD7	23424
CPNE1	8904
FAM192A	80011
LRRC32	2615
ZC3H18	124245
DHRS4	10901
LRRC39	127495
SMC1B	27127
GPR128	84873
CSMD2	114784
FMR1NB	158521
COLEC10	10584
TSKU	25987
CALML5	51806
CALU	813
C2orf91	400950
ZBED3	84327
ALKBH4	54784
TMOD1	7111
DBT	1629
PROP1	5626
CALML3	810
RIBC2	26150
IL17C	27189
PPP2CB	5516
NIN	51199
LRWD1	222229
FAM153C	101930363
PKDCC	91461
PSMD8	5714
AP3D1	8943
TSTD2	158427
PSMD10	5716
GPNMB	10457
N4BP3	23138
TEX15	56154
AFF2	2334
RTCA	8634
ASB13	79754
AMIGO2	347902
HEPACAM	641654
ATIC	471
CYBA	1535
C17orf99	100141515
PPP1R13B	23368
DDX39A	10212
PCED1B	91523
ATG13	9776
DHX36	170506
NLGN3	54413
NCBP1	4686
FBXO6	26270
GGN	199720
CCDC15	80071
ANKRD55	79722
RMND5B	64777
NOV	4856
MUC13	56667
PDE8B	8622
NAP1L5	266812
TRIP11	9321
PURG	29942
C2orf27A	29798
MVD	4597
FOPNL	123811
RSPRY1	89970
FAM131A	131408
XPA	7507
DHRS4L2	317749
HYKK	123688
HEG1	57493
FOXE1	2304
CSPP1	79848
WRN	7486
PAPLN	89932
SLC37A2	219855
C9orf156	51531
CAMP	820
OPN1SW	611
MAD2L2	10459
HEMGN	55363
CDC14A	8556
ZNF766	90321
SOGA3	387104
ZNF589	51385
TFG	10342
FBLN1	2192
GEN1	348654
ANP32B	10541
FAM98C	147965
HMGB4	127540
LRRC16B	90668
RBAKDN	389458
NRIP2	83714
DUSP28	285193
ZNF890P	645700
ZNF480	147657
PKN1	5585
NANS	54187
FAM13A	10144
SNAI3	333929
C1orf94	84970
PSMA4	5685
SLC12A8	84561
C12orf56	115749
RPAP3	79657
SMIM12	113444
EML4	27436
ZNF610	162963
RNF166	115992
TRIM14	9830
MALSU1	115416
GPR88	54112
RNPEPL1	57140
ZNF880	400713
ADRA2A	150
POLR2J	5439
ARL2BP	23568
DRAXIN	374946
CORO2A	7464
TMEM218	219854
PSMD11	5717
RAB40B	10966
PLCZ1	89869
IGF2BP3	10643
PLLP	51090
ZNF528	84436
CHRNA5	1138
C14orf2	9556
VCAM1	7412
ATG4A	115201
CCL22	6367
ABCC1	4363
CX3CL1	6376
GJB5	2709
C6orf58	352999
RASA4B	100271927
CHRNA3	1136
GJB4	127534
PTGER1	5731
ARHGAP1	392
RP11-1275H24.1	100129484
GJB3	2707
CCL17	6361
TBC1D2	55357
FAM208B	54906
MIR589	693174
NHP2	55651
NRG1	3084
MSGN1	343930
GJA4	2701
EXTL2	2135
GPAM	57678
CHRNB4	1143
KCNS3	3790
ZNF534	147658
RNF216-IT1	100874342
CCDC136	64753
DLGAP3	58512
ENPP2	5168
PDCL2	132954
GIPC1	10755
ZNF578	147660
RDH14	57665
UBP1	7342
GRB10	2887
GABBR2	9568
ADAMTS7	11173
ZNF408	79797
MYO7A	4647
NMU	10874
RASGRP4	115727
XPOT	11260
ZNF808	388558
PKNOX2	63876
DOT1L	84444
CAPN10	11132
CACNA1D	776
F2	2147
CIAPIN1	57019
TAF2	6873
GJB1	2705
DPH5	51611
TDRD9	122402
ANKS6	203286
AC005841.1	101929469
NT5C1B-RDH14	100526794
RP11-244H3.4	9204
ZMYM6NB	100506144
ZNF518B	85460
EXOC1	55763
FN3KRP	79672
ZNF701	55762
FOXM1	2305
PLEKHJ1	102466736
CLCN2	1181
GALNT12	79695
AGTRAP	57085
CLNK	116449
NT5C1B	93034
CPNE6	9362
IDS	3423
DNAJB1	3337
S1PR1	1901
COL15A1	1306
ABI3BP	25890
CTU2	348180
SF3A2	8175
THEMIS	387357
ZNF83	55769
MORF4L1	10933
FDPS	2224
TECTB	6975
OLFM3	118427
PMS2CL	441194
TIGD2	166815
NME6	10201
FLNC	2318
GPRIN3	285513
CDK5R1	8851
RBM48	84060
TRA2A	29896
DSCC1	79075
ARFGEF1	10565
HNRNPAB	3182
TGFBR1	7046
ABCC6	101930322
FEZ1	9638
ATXN10	25814
DHRS9	10170
TECR	9524
RHNO1	83695
FAM133B	257415
SNCA	6622
MTHFR	4524
MYO1D	4642
ALG2	85365
CAPZA3	93661
TULP3	7289
ZMYM3	9203
SEC61B	10952
AMH	268
DEPTOR	64798
WNT7B	7477
ZMYM1	79830
CKAP5	9793
JSRP1	126306
NR4A3	8013
RBM12	10137
SPINK8	646424
C22orf26	55267
ZNF148	7707
GDPD4	220032
EEF1A1	1915
FBXW12	285231
RUSC1	23623
COQ9	57017
OAZ1	4946
ACSL5	51703
STX17	55014
TBK1	29110
HS3ST1	9957
ACADVL	37
TEAD4	7004
PPARA	5465
NFS1	9054
ERP44	23071
NDUFB7	4713
PIGL	9487
RAB28	9364
POLR2C	5432
OSR1	130497
COL14A1	7373
PAK1	5058
EI24	9538
FN3K	64122
GPR149	344758
ZNF611	81856
NKX3-2	579
MIR3683	100500886
SPRYD3	84926
TTC32	130502
INVS	27130
COL4A6	1288
ZNF600	162966
GDI2	2665
RYR1	6261
BOD1L1	259282
RD3L	647286
CLEC17A	388512
CDPF1	150383
NOMO3	408050
CTSH	1512
ZNF28	7576
ENDOU	8909
ASPG	374569
PKDREJ	10343
COL11A1	1301
FUT10	84750
EMR3	84658
LRP4	4038
MMRN1	22915
PTPRK	5796
IGFBP6	3489
TTC38	55020
MME	4311
SFPQ	6421
ROMO1	140823
CLASP2	23122
TEX10	54881
PLEKHA5	54477
COX7A2L	9167
CENPV	201161
CEP135	9662
CLCN6	1185
ZNF468	90333
PLXNB1	5364
CCSER1	401145
SNX4	8723
C19orf35	374872
MSANTD3	91283
ZNF320	162967
SYNGR2	9144
DOK4	55715
AC005532.5	101927354
CPA6	57094
LINGO3	645191
MSANTD3-TMEFF1	100526694
PIEZO1	9780
LSM7	51690
TMEFF1	8577
SOAT2	8435
MURC	347273
CXorf40A	91966
NONO	4841
ATP6V1F	101927180
GTSE1	51512
TMPRSS9	360200
LPPR1	54886
PREX2	80243
ZMYM4	9202
ZNF333	84449
WDR35	57539
CDT1	81620
CCDC126	90693
TIMM13	26517
BAAT	570
CLNS1A	1207
TBCD	101929597
ASH1L	55870
MRPL50	54534
C11orf49	79096
RNPC3	55599
LMNB2	84823
GRID2	2895
IRF5	3663
PHYKPL	85007
ZNF189	7743
NPPA	4878
APRT	353
FAM221A	340277
CCDC102A	92922
NPPB	4879
GADD45B	4616
ALDOB	229
KIAA2013	101930060
MRPL13	28998
RP5-1159O4.2	101927391
ZDHHC16	84287
GNG7	2788
AQP11	282679
RBM39	9584
GPR114	221188
AMY2B	648740
NRL	4901
TMEM246	84302
MAGEA9B	728269
AC009473.1	100505921
UBB	7314
HSFX2	100506164
TTI2	80185
COBL	23242
GALNS	2588
GPR35	2859
NPIPA7	101060412
KIAA1211	57482
STT3A	3703
MTBP	27085
AQP12B	653437
RNF20	56254
AMY2A	279
ZNF816	100529240
KIF26A	26153
RASSF3	283349
PLOD1	5351
DIRAS1	148252
COL23A1	91522
ANKS1B	56899
ERVV-1	147664
ERVV-2	100271846
TRMU	55687
AC007009.1	100505938
TMEM185A	84548
AMY1A	278
C2orf27B	408029
OSBPL11	114885
SLC39A3	29985
PCK2	5106
GRIN3A	116443
ANKRD30BL	100132154
AQP12A	375318
ATOH1	474
SGTA	6449
PPP3R2	5535
NUMB	101930388
AC022431.2	101928448
ZNF160	90338
PYGL	5836
CYLC2	1539
TMEM98	26022
CPEB2	132864
AASDH	132949
MAP3K1	4214
MSTO1	55154
MAP4K1	11184
WDR55	54853
XYLT1	64131
CHEK1	1111
DND1	373863
GPR39	2863
SMARCAD1	56916
MAK16	84549
CSAD	51380
TSPAN9	10867
RSF1	51773
RASGRF1	5923
KCNG3	170850
CDK6	1021
RNF122	79845
BRCA1	672
KIF1A	547
LRP2	4036
THOP1	7064
ZNF415	55786
DUSP26	78986
TK1	7083
PRMT8	56341
SAMD9	54809
TRAPPC2L	51693
GNS	2799
SMC2	10592
PRMT6	55170
SNTB1	6641
C1QTNF7	114905
STK31	56164
POM121L12	285877
C8orf34	116328
AAMDC	28971
ANKRD34C	390616
HAS2	3037
EMR2	30817
LYPD1	116372
ZHX2	22882
SAMD9L	219285
VSTM2A	222008
TMED3	23423
PABPN1L	390748
MTA3	57504
BHLHA9	727857
MAGEA11	4110
TRPV2	51393
TUSC5	286753
HARS	3035
KIAA1024	23251
SEC61G	23480
ZNF554	115196
UNC5D	137970
INTS4	92105
CLK4	57396
YWHAE	7531
OR13F1	138805
OR13C4	138804
ST20-MTHFS	100528021
ALG1L	200810
OR13C3	138803
DERL1	79139
ST20	400410
OR13C8	138802
MATN3	4148
NCKAP5	344148
KIAA0319L	79932
OR13C5	138799
OR13C2	392376
TMEM179	388021
EFCAB4B	84766
OR13C9	286362
NTNG1	22854
BCL2A1	597
OR13D1	286365
COL4A5	1287
CBFA2T3	863
NIPSNAP3A	25934
ARFGAP2	84364
ZNF354A	6940
HEPACAM2	253012
ROPN1B	152015
NIPSNAP3B	55335
SETD9	133383
MAGEA8	4107
WDR41	55255
C14orf180	400258
NOMO2	283820
MFN2	9927
CHDH	55349
HPGDS	27306
ABHD12B	145447
ZFAND6	54469
LAMA2	3908
IL17RB	55540
PPAT	5471
AFMID	125061
PLCH1	23007
ABCA1	19
EIF3K	27335
ZNF347	84671
CRK	1398
KCTD14	100532726
THRSP	7069
CC2D2A	57545
TNPO3	23534
ZNF665	79788
NDUFC2	4718
ACRV1	56
POLR2H	5437
MGAT5	4249
ZNF677	342926
DCAF11	80344
ZNF354B	117608
ZNF555	148254
SPACA3	124912
PHF20	51230
VAV3	10451
CELSR1	9620
ACTN4	81
TBC1D31	93594
ZNF556	80032
ZFP2	80108
ZDHHC6	64429
LAPTM4A	9741
PACSIN3	29763
ZNF57	126295
AGXT	189
ALG8	79053
MIER3	166968
ANKRD16	54522
INF2	64423
ZNF77	58492
GRAMD4	23151
VN1R2	317701
NCDN	23154
VN1R4	317703
BIRC8	112401
OXER1	165140
CCDC132	55610
EGFR	1956
TBC1D30	23329
TLE6	79816
ZNF845	91664
ZNF454	285676
HAAO	23498
SLC44A1	23446
SULF1	23213
TMEM163	81615
CERK	101927622
ACSF3	197322
GRM6	2916
CXorf40B	541578
PATE1	160065
FAH	2184
KCNU1	157855
MIIP	60672
ZNF879	345462
PATE2	399967
DDB2	1643
PATE3	100169851
ASIC2	40
PATE4	399968
SLC25A24	29957
CDH15	1013
C2orf54	79919
ZNF703	80139
HYLS1	219844
ZNF765	91661
PDCD6IP	10015
ZNF354C	30832
VTI1A	143187
TBC1D22A	25771
PUS3	83480
SLC41A3	54946
FSD1L	83856
CAPN12	147968
ZNF813	126017
TNFRSF8	943
ADAMTS2	9509
SDC1	6382
NBPF4	148545
PARP11	57097
CCDC50	152137
ARNT2	9915
AC005550.4	101927524
SLC22A31	146429
KCTD21	283219
TLE2	7089
DDX25	29118
NPY	4852
GPR56	9289
WIF1	11197
ZNF778	197320
AC104809.3	728763
PDLIM5	10611
CCDC51	79714
ERLIN2	11160
FBXO18	84893
SCAND1	51282
LGALS7	653499
ACP2	53
MPP6	51678
ISPD-AS1	100506025
FKTN	2218
USP35	57558
PAICS	10606
FAM211A	388341
NBPF6	653149
CNBD2	140894
TFAP2E	339488
MYO1C	4641
TRIM9	114088
ARHGAP18	93663
C3orf33	285315
PSMB2	5690
TAL2	6887
ZNF287	57336
TNFRSF1B	7133
C1orf216	127703
CCL2	6347
